,x,y
20952,243639,572096
20953,243639,572096
20954,243638,572096
20955,243638,572095
20956,243638,572095
20957,243638,572095
20958,243637,572095
20959,243637,572094
20960,243637,572094
20961,243636,572094
20962,243636,572094
20963,243636,572093
20964,243636,572093
20965,243635,572093
20966,243635,572093
20967,243635,572092
20968,243635,572092
20969,243634,572092
20970,243634,572092
20971,243634,572091
20972,243633,572091
20973,243633,572091
20974,243633,572090
20975,243632,572090
20976,243675,572129
20977,243675,572129
20978,243675,572129
20979,243674,572129
20980,243674,572128
20981,243674,572128
20982,243674,572128
20983,243673,572128
20984,243673,572127
20985,243673,572127
20986,243672,572127
20987,243672,572127
20988,243672,572126
20989,243672,572126
20990,243671,572126
20991,243671,572126
20992,243671,572125
20993,243671,572125
20994,243670,572125
20995,243670,572125
20996,243670,572125
20997,243669,572124
20998,243668,572123
20999,243668,572123
21000,243668,572123
21001,243667,572122
21002,243667,572122
21003,243667,572122
21004,243667,572122
21005,243666,572121
21006,243666,572121
21007,243665,572120
21008,243665,572120
21009,243665,572120
21010,243664,572120
21011,243664,572119
21012,243664,572119
21013,243664,572119
21014,243663,572119
21015,243663,572118
21016,243662,572118
21017,243662,572117
21018,243662,572117
21019,243661,572117
21020,243661,572117
21021,243661,572116
21022,243661,572116
21023,243660,572116
21024,243660,572116
21025,243660,572115
21026,243660,572115
21027,243659,572115
21028,243659,572115
21029,243659,572114
21030,243659,572114
21031,243658,572114
21032,243658,572114
21033,243658,572113
21034,243657,572113
21035,243657,572113
21036,243657,572113
21037,243657,572113
21038,243656,572112
21039,243656,572112
21040,243656,572112
21041,243655,572111
21042,243655,572111
21043,243655,572111
21044,243654,572111
21045,243654,572110
21046,243653,572109
21047,243653,572109
21048,243653,572109
21049,243652,572109
21050,243652,572108
21051,243652,572108
21052,243651,572108
21053,243651,572108
21054,243651,572107
21055,243651,572107
21056,243649,572106
21057,243649,572106
21058,243649,572105
21059,243648,572105
21060,243648,572105
21061,243648,572105
21062,243648,572104
21063,243647,572104
21064,243647,572104
21065,243647,572103
21066,243646,572103
21067,243646,572102
21068,243645,572102
21069,243645,572102
21070,243644,572101
21071,243644,572101
21072,243644,572101
21073,243644,572101
21074,243643,572100
21075,243643,572100
21076,243643,572100
21077,243642,572100
21078,243642,572099
21079,243642,572099
21080,243642,572099
21081,243641,572099
21082,243641,572098
21083,243641,572098
21084,243641,572098
21085,243640,572098
21086,243640,572097
21087,243640,572097
21088,243639,572097
21089,243639,572097
21090,243639,572096
21091,243639,572096
21092,243638,572096
21093,243638,572096
21094,243638,572095
21095,243638,572095
21096,243637,572095
21097,243637,572095
21098,243637,572094
21099,243636,572094
21100,243636,572094
21101,243636,572094
21102,243636,572093
21103,243635,572093
21104,243635,572093
21105,243635,572093
21106,243634,572092
21107,243634,572092
21108,243634,572092
21109,243634,572092
21110,243633,572091
21111,243633,572091
21112,243633,572091
21113,243631,572090
21114,243675,572130
21115,243675,572129
21116,243674,572129
21117,243674,572129
21118,243674,572128
21119,243673,572128
21120,243673,572128
21121,243673,572128
21122,243672,572127
21123,243672,572127
21124,243672,572127
21125,243672,572127
21126,243671,572126
21127,243671,572126
21128,243671,572126
21129,243671,572126
21130,243670,572125
21131,243670,572125
21132,243670,572125
21133,243669,572124
21134,243669,572124
21135,243668,572124
21136,243668,572123
21137,243667,572123
21138,243667,572122
21139,243667,572122
21140,243667,572122
21141,243666,572122
21142,243666,572121
21143,243665,572121
21144,243665,572121
21145,243665,572120
21146,243664,572120
21147,243664,572120
21148,243664,572120
21149,243664,572119
21150,243663,572119
21151,243663,572119
21152,243663,572118
21153,243662,572118
21154,243661,572117
21155,243661,572117
21156,243661,572117
21157,243660,572116
21158,243659,572115
21159,243659,572115
21160,243659,572115
21161,243659,572115
21162,243658,572114
21163,243658,572114
21164,243658,572114
21165,243657,572114
21166,243657,572113
21167,243656,572112
21168,243656,572112
21169,243655,572111
21170,243655,572111
21171,243654,572111
21172,243654,572111
21173,243653,572110
21174,243653,572110
21175,243653,572109
21176,243653,572109
21177,243652,572109
21178,243652,572109
21179,243652,572108
21180,243651,572108
21181,243651,572108
21182,243650,572107
21183,243650,572107
21184,243649,572106
21185,243649,572106
21186,243648,572106
21187,243648,572105
21188,243648,572105
21189,243648,572105
21190,243647,572105
21191,243647,572104
21192,243647,572104
21193,243647,572104
21194,243646,572104
21195,243646,572103
21196,243645,572103
21197,243645,572102
21198,243644,572102
21199,243644,572102
21200,243644,572101
21201,243644,572101
21202,243643,572101
21203,243643,572100
21204,243642,572100
21205,243642,572100
21206,243642,572100
21207,243642,572099
21208,243641,572099
21209,243641,572099
21210,243641,572099
21211,243640,572098
21212,243640,572098
21213,243640,572098
21214,243639,572097
21215,243639,572097
21216,243639,572097
21217,243639,572097
21218,243638,572096
21219,243638,572096
21220,243638,572096
21221,243638,572096
21222,243637,572095
21223,243637,572095
21224,243637,572095
21225,243636,572095
21226,243636,572094
21227,243636,572094
21228,243636,572094
21229,243635,572094
21230,243635,572093
21231,243635,572093
21232,243635,572093
21233,243634,572093
21234,243634,572092
21235,243634,572092
21236,243633,572091
21237,243633,572091
21238,243633,572091
21239,243632,572090
21240,243631,572090
21241,243675,572130
21242,243675,572130
21243,243675,572129
21244,243674,572129
21245,243674,572129
21246,243674,572129
21247,243673,572128
21248,243673,572128
21249,243673,572128
21250,243673,572128
21251,243672,572127
21252,243672,572127
21253,243672,572127
21254,243672,572127
21255,243671,572126
21256,243671,572126
21257,243671,572126
21258,243670,572126
21259,243670,572125
21260,243670,572125
21261,243670,572125
21262,243669,572125
21263,243669,572124
21264,243669,572124
21265,243668,572124
21266,243668,572124
21267,243668,572123
21268,243668,572123
21269,243667,572123
21270,243667,572123
21271,243667,572122
21272,243666,572122
21273,243666,572122
21274,243666,572121
21275,243665,572121
21276,243665,572121
21277,243665,572121
21278,243665,572120
21279,243664,572120
21280,243664,572120
21281,243664,572120
21282,243664,572119
21283,243663,572119
21284,243663,572119
21285,243663,572119
21286,243662,572118
21287,243662,572118
21288,243662,572118
21289,243661,572117
21290,243661,572117
21291,243661,572117
21292,243660,572116
21293,243660,572116
21294,243659,572115
21295,243659,572115
21296,243659,572115
21297,243658,572115
21298,243658,572114
21299,243658,572114
21300,243658,572114
21301,243657,572114
21302,243657,572113
21303,243657,572113
21304,243656,572112
21305,243656,572112
21306,243655,572112
21307,243655,572112
21308,243655,572111
21309,243654,572111
21310,243654,572111
21311,243654,572111
21312,243654,572110
21313,243653,572110
21314,243653,572110
21315,243653,572110
21316,243652,572109
21317,243652,572109
21318,243652,572109
21319,243652,572109
21320,243651,572108
21321,243651,572108
21322,243651,572108
21323,243651,572108
21324,243650,572107
21325,243650,572107
21326,243650,572107
21327,243649,572107
21328,243649,572106
21329,243649,572106
21330,243649,572106
21331,243648,572106
21332,243648,572105
21333,243648,572105
21334,243648,572105
21335,243647,572104
21336,243647,572104
21337,243646,572104
21338,243646,572103
21339,243646,572103
21340,243645,572103
21341,243645,572103
21342,243645,572102
21343,243645,572102
21344,243644,572102
21345,243644,572101
21346,243643,572101
21347,243643,572101
21348,243643,572101
21349,243643,572100
21350,243642,572100
21351,243642,572100
21352,243642,572100
21353,243642,572099
21354,243641,572099
21355,243641,572099
21356,243641,572099
21357,243640,572098
21358,243640,572098
21359,243640,572098
21360,243640,572098
21361,243639,572097
21362,243639,572097
21363,243639,572097
21364,243639,572097
21365,243638,572096
21366,243638,572096
21367,243638,572096
21368,243637,572096
21369,243637,572095
21370,243637,572095
21371,243636,572095
21372,243636,572094
21373,243636,572094
21374,243635,572094
21375,243635,572094
21376,243635,572093
21377,243635,572093
21378,243634,572093
21379,243634,572092
21380,243634,572092
21381,243633,572092
21382,243633,572092
21383,243675,572130
21384,243674,572130
21385,243674,572129
21386,243674,572129
21387,243673,572129
21388,243673,572129
21389,243673,572128
21390,243673,572128
21391,243672,572128
21392,243672,572128
21393,243672,572127
21394,243672,572127
21395,243671,572127
21396,243671,572127
21397,243671,572126
21398,243670,572126
21399,243670,572126
21400,243670,572126
21401,243670,572125
21402,243669,572125
21403,243669,572125
21404,243669,572125
21405,243669,572124
21406,243668,572124
21407,243668,572124
21408,243668,572124
21409,243668,572123
21410,243667,572123
21411,243667,572123
21412,243667,572123
21413,243666,572122
21414,243666,572122
21415,243666,572122
21416,243666,572122
21417,243665,572121
21418,243665,572121
21419,243665,572121
21420,243665,572121
21421,243664,572120
21422,243664,572120
21423,243664,572120
21424,243663,572120
21425,243663,572119
21426,243663,572119
21427,243662,572119
21428,243662,572119
21429,243662,572118
21430,243662,572118
21431,243661,572118
21432,243661,572118
21433,243661,572117
21434,243661,572117
21435,243660,572117
21436,243660,572116
21437,243659,572116
21438,243659,572116
21439,243659,572116
21440,243659,572115
21441,243658,572115
21442,243658,572115
21443,243658,572115
21444,243658,572114
21445,243657,572114
21446,243657,572114
21447,243656,572113
21448,243656,572113
21449,243656,572113
21450,243656,572113
21451,243655,572112
21452,243655,572112
21453,243655,572112
21454,243655,572112
21455,243654,572111
21456,243654,572111
21457,243654,572111
21458,243654,572111
21459,243653,572110
21460,243653,572110
21461,243653,572110
21462,243652,572110
21463,243652,572109
21464,243651,572109
21465,243651,572108
21466,243651,572108
21467,243651,572108
21468,243650,572108
21469,243650,572107
21470,243650,572107
21471,243649,572107
21472,243649,572107
21473,243649,572106
21474,243649,572106
21475,243648,572106
21476,243648,572106
21477,243648,572105
21478,243648,572105
21479,243647,572105
21480,243647,572105
21481,243647,572104
21482,243646,572104
21483,243646,572104
21484,243646,572104
21485,243646,572103
21486,243645,572103
21487,243645,572103
21488,243645,572103
21489,243645,572102
21490,243644,572102
21491,243644,572102
21492,243644,572102
21493,243643,572101
21494,243643,572101
21495,243643,572101
21496,243643,572101
21497,243642,572100
21498,243642,572100
21499,243642,572100
21500,243642,572100
21501,243641,572099
21502,243641,572099
21503,243641,572099
21504,243640,572099
21505,243640,572098
21506,243640,572098
21507,243640,572098
21508,243639,572098
21509,243639,572097
21510,243639,572097
21511,243639,572097
21512,243638,572097
21513,243638,572096
21514,243638,572096
21515,243637,572096
21516,243637,572096
21517,243637,572095
21518,243637,572095
21519,243636,572095
21520,243636,572095
21521,243636,572094
21522,243635,572094
21523,243635,572094
21524,243635,572094
21525,243635,572093
21526,243634,572093
21527,243634,572093
21528,243634,572093
21529,243634,572092
21530,243633,572092
21531,243633,572092
21532,243633,572092
21533,243632,572091
21534,243631,572090
21535,243674,572130
21536,243674,572130
21537,243674,572130
21538,243673,572129
21539,243673,572129
21540,243673,572129
21541,243673,572128
21542,243672,572128
21543,243672,572128
21544,243672,572128
21545,243671,572127
21546,243671,572127
21547,243671,572127
21548,243671,572127
21549,243670,572126
21550,243670,572126
21551,243670,572126
21552,243670,572126
21553,243669,572125
21554,243669,572125
21555,243669,572125
21556,243669,572125
21557,243668,572124
21558,243668,572124
21559,243668,572124
21560,243667,572124
21561,243667,572123
21562,243667,572123
21563,243667,572123
21564,243665,572122
21565,243665,572122
21566,243665,572121
21567,243664,572121
21568,243664,572121
21569,243664,572120
21570,243663,572120
21571,243663,572120
21572,243663,572120
21573,243663,572119
21574,243662,572119
21575,243662,572119
21576,243662,572119
21577,243662,572118
21578,243661,572118
21579,243661,572118
21580,243661,572118
21581,243660,572117
21582,243660,572117
21583,243660,572117
21584,243659,572116
21585,243659,572116
21586,243659,572116
21587,243659,572116
21588,243658,572115
21589,243658,572115
21590,243658,572115
21591,243657,572114
21592,243657,572114
21593,243657,572114
21594,243656,572114
21595,243656,572113
21596,243656,572113
21597,243656,572113
21598,243655,572113
21599,243655,572112
21600,243655,572112
21601,243655,572112
21602,243654,572112
21603,243654,572111
21604,243654,572111
21605,243653,572111
21606,243653,572111
21607,243653,572110
21608,243653,572110
21609,243652,572110
21610,243652,572109
21611,243651,572109
21612,243651,572109
21613,243651,572108
21614,243651,572108
21615,243650,572108
21616,243650,572108
21617,243650,572107
21618,243649,572107
21619,243649,572107
21620,243649,572107
21621,243649,572106
21622,243648,572106
21623,243648,572106
21624,243647,572105
21625,243647,572105
21626,243647,572105
21627,243646,572105
21628,243646,572104
21629,243646,572104
21630,243646,572104
21631,243645,572104
21632,243645,572103
21633,243645,572103
21634,243645,572103
21635,243644,572103
21636,243644,572102
21637,243644,572102
21638,243643,572102
21639,243643,572102
21640,243643,572101
21641,243643,572101
21642,243642,572101
21643,243642,572101
21644,243642,572100
21645,243641,572100
21646,243641,572100
